time,nearestStormDistance,nearestStormBearing,precipIntensity,precipProbability,humidity,pressure,windGust,visibility,avg(temp),avg(humidity),max(pir),min(als),max(als),min(tp1),max(tp1),min(tp2),max(tp2),max(tp3),summary_Clear,summary_Drizzle,summary_Flurries,summary_Light Rain,summary_Mostly Cloudy,summary_Overcast,summary_Partly Cloudy,summary_Possible Drizzle,summary_Possible Flurries
2020-12-03 00:30:00,123,175.0,0.0,0.0,0.67,1012.9,31.68,16.093,22.36,31.7,293.0,2.0,4.0,-105.0,124.0,-87.0,79.0,57.0,0,0,0,0,0,0,1,0,0
2020-12-03 01:00:00,136,160.0,0.0,0.0,0.68,1013.1,32.95,16.093,21.98,31.89,438.0,3.0,4.0,-46.0,56.0,-56.0,61.0,56.0,0,0,0,0,0,0,1,0,0
2020-12-03 01:15:00,133,163.0,0.0,0.0,0.69,1013.0,32.01,16.093,21.77,32.55,373.0,3.0,4.0,-52.0,69.0,-69.0,61.0,56.0,1,0,0,0,0,0,0,0,0
2020-12-03 01:30:00,97,178.0,0.0,0.0,0.69,1013.2,31.48,16.093,22.03,33.41,665.0,3.0,66.0,-94.0,148.0,-101.0,157.0,70.0,1,0,0,0,0,0,0,0,0
2020-12-03 01:45:00,124,174.0,0.0,0.0,0.69,1013.4,30.94,16.093,22.16,32.97,404.0,3.0,4.0,-49.0,55.0,-47.0,59.0,48.0,1,0,0,0,0,0,0,0,0
2020-12-03 02:15:00,108,173.0,0.0,0.0,0.69,1013.6,30.3,16.093,22.11,33.72,22.0,3.0,3.0,-47.0,40.0,-51.0,47.0,49.0,1,0,0,0,0,0,0,0,0
2020-12-03 02:30:00,113,167.0,0.0,0.0,0.69,1013.7,29.89,16.093,21.83,33.73,606.0,2.0,3.0,-245.0,277.0,-219.0,166.0,68.0,1,0,0,0,0,0,0,0,0
2020-12-03 02:45:00,95,179.0,0.0,0.0,0.69,1013.7,29.47,16.093,21.75,34.28,22.0,2.0,2.0,-46.0,53.0,-47.0,48.0,59.0,1,0,0,0,0,0,0,0,0
2020-12-03 03:00:00,134,167.0,0.0,0.0,0.69,1013.9,29.39,16.093,22.0,34.54,25.0,2.0,2.0,-49.0,47.0,-48.0,48.0,55.0,1,0,0,0,0,0,0,0,0
2020-12-03 03:15:00,113,168.0,0.0,0.0,0.69,1013.9,29.1,16.093,22.08,33.34,26.0,2.0,2.0,-47.0,47.0,-50.0,54.0,60.0,1,0,0,0,0,0,0,0,0
2020-12-03 03:30:00,106,171.0,0.0,0.0,0.69,1013.9,28.67,16.093,21.92,34.0,23.0,2.0,2.0,-45.0,50.0,-48.0,47.0,49.0,1,0,0,0,0,0,0,0,0
2020-12-03 03:45:00,125,175.0,0.0,0.0,0.68,1013.9,28.12,16.093,21.77,34.72,25.0,2.0,2.0,-48.0,54.0,-48.0,55.0,51.0,1,0,0,0,0,0,0,0,0
2020-12-03 04:00:00,135,169.0,0.0,0.0,0.7,1013.7,28.28,16.093,21.64,34.8,315.0,1.0,2.0,-49.0,65.0,-51.0,59.0,52.0,1,0,0,0,0,0,0,0,0
2020-12-03 04:15:00,112,173.0,0.0,0.0,0.7,1013.6,27.52,16.093,21.83,34.56,266.0,0.0,2.0,-208.0,324.0,-184.0,199.0,115.0,1,0,0,0,0,0,0,0,0
2020-12-03 04:30:00,133,169.0,0.0,0.0,0.69,1013.5,26.48,16.093,22.13,34.47,22.0,0.0,0.0,-47.0,44.0,-48.0,48.0,51.0,1,0,0,0,0,0,0,0,0
2020-12-03 04:45:00,114,166.0,0.0,0.0,0.71,1013.5,25.38,16.093,22.06,33.76,27.0,0.0,0.0,-43.0,52.0,-57.0,60.0,52.0,1,0,0,0,0,0,0,0,0
2020-12-03 05:00:00,133,158.0,0.0,0.0,0.71,1013.4,24.1,16.093,21.92,33.78,21.0,0.0,0.0,-44.0,51.0,-49.0,43.0,71.0,1,0,0,0,0,0,0,0,0
2020-12-03 05:15:00,111,173.0,0.0,0.0,0.71,1013.4,23.4,16.093,21.72,33.74,28.0,0.0,0.0,-48.0,55.0,-50.0,53.0,57.0,1,0,0,0,0,0,0,0,0
2020-12-03 05:30:00,135,205.0,0.0,0.0,0.71,1013.4,22.77,16.093,21.75,33.8,25.0,0.0,0.0,-51.0,53.0,-49.0,56.0,63.0,1,0,0,0,0,0,0,0,0
2020-12-03 05:45:00,128,155.0,0.0,0.0,0.71,1013.6,22.26,16.093,21.98,34.4,26.0,0.0,0.0,-48.0,56.0,-50.0,49.0,55.0,1,0,0,0,0,0,0,0,0
2020-12-03 06:00:00,96,177.0,0.0,0.0,0.71,1013.6,21.93,16.093,21.98,33.75,27.0,0.0,0.0,-45.0,48.0,-47.0,63.0,55.0,1,0,0,0,0,0,0,0,0
2020-12-03 06:30:00,124,168.0,0.0,0.0,0.73,1013.5,21.95,16.093,21.83,33.71,29.0,0.0,0.0,-49.0,55.0,-53.0,53.0,57.0,1,0,0,0,0,0,0,0,0
2020-12-03 06:45:00,110,172.0,0.0,0.0,0.75,1013.4,22.16,16.093,21.89,34.07,31.0,0.0,0.0,-50.0,53.0,-53.0,53.0,54.0,1,0,0,0,0,0,0,0,0
2020-12-03 07:00:00,117,174.0,0.0,0.0,0.74,1013.4,22.4,16.093,21.97,33.43,24.0,0.0,0.0,-57.0,45.0,-45.0,45.0,52.0,1,0,0,0,0,0,0,0,0
2020-12-03 07:30:00,96,179.0,0.0,0.0,0.77,1013.5,22.75,16.093,21.85,33.73,24.0,0.0,0.0,-48.0,51.0,-55.0,57.0,58.0,1,0,0,0,0,0,0,0,0
2020-12-03 07:45:00,107,171.0,0.0,0.0,0.77,1013.5,23.12,16.093,21.92,34.22,21.0,0.0,0.0,-51.0,48.0,-55.0,49.0,60.0,1,0,0,0,0,0,0,0,0
2020-12-03 08:00:00,87,180.0,0.0,0.0,0.78,1013.5,23.29,16.093,21.93,33.38,23.0,0.0,0.0,-51.0,45.0,-49.0,57.0,57.0,1,0,0,0,0,0,0,0,0
2020-12-03 08:30:00,111,167.0,0.0,0.0,0.78,1013.3,22.95,16.093,21.82,33.25,28.0,0.0,0.0,-51.0,54.0,-54.0,55.0,60.0,0,0,0,0,0,0,1,0,0
2020-12-03 08:45:00,110,173.0,0.0,0.0,0.79,1013.3,23.09,16.093,21.9,33.91,24.0,0.0,0.0,-52.0,50.0,-48.0,54.0,56.0,0,0,0,0,0,0,1,0,0
2020-12-03 09:00:00,109,170.0,0.0,0.0,0.8,1013.3,23.44,16.093,21.99,33.33,23.0,0.0,0.0,-47.0,47.0,-53.0,51.0,48.0,0,0,0,0,0,0,1,0,0
2020-12-03 09:30:00,111,175.0,0.0,0.0,0.8,1013.4,24.24,16.093,21.93,32.11,27.0,0.0,0.0,-48.0,50.0,-52.0,58.0,54.0,0,0,0,0,1,0,0,0,0
2020-12-03 10:00:00,113,167.0,0.0,0.0,0.8,1013.1,23.79,16.093,21.71,31.34,26.0,0.0,0.0,-60.0,51.0,-53.0,55.0,67.0,0,0,0,0,1,0,0,0,0
2020-12-03 10:15:00,111,175.0,0.0,0.0,0.8,1013.2,24.53,16.093,21.84,31.61,25.0,0.0,0.0,-51.0,47.0,-52.0,49.0,60.0,0,0,0,0,1,0,0,0,0
2020-12-03 10:30:00,112,171.0,0.0,0.0,0.81,1013.2,25.51,16.093,22.04,31.09,27.0,0.0,0.0,-52.0,47.0,-44.0,49.0,53.0,0,0,0,0,1,0,0,0,0
2020-12-03 11:00:00,137,167.0,0.0,0.0,0.82,1013.3,27.55,16.093,21.95,30.74,243.0,0.0,0.0,-51.0,49.0,-52.0,51.0,61.0,0,0,0,0,1,0,0,0,0
2020-12-03 11:15:00,110,173.0,0.0,0.0,0.82,1013.3,29.2,16.093,21.83,30.98,229.0,0.0,1.0,-56.0,44.0,-56.0,51.0,50.0,0,0,0,0,0,1,0,0,0
2020-12-03 11:30:00,114,173.0,0.0,0.0,0.82,1013.2,30.5,16.093,21.82,31.03,250.0,0.0,1.0,-44.0,45.0,-45.0,47.0,50.0,0,0,0,0,0,1,0,0,0
2020-12-03 11:45:00,111,172.0,0.0,0.0,0.8,1013.2,31.76,16.093,21.85,30.76,22.0,1.0,1.0,-42.0,49.0,-49.0,49.0,57.0,0,0,0,0,0,1,0,0,0
2020-12-03 12:00:00,110,172.0,0.0,0.0,0.8,1013.4,31.99,16.093,21.74,30.63,24.0,1.0,1.0,-49.0,47.0,-46.0,51.0,51.0,0,0,0,0,0,1,0,0,0
2020-12-03 12:15:00,124,172.0,0.0,0.0,0.81,1013.5,32.68,16.093,21.9,31.16,26.0,1.0,1.0,-49.0,52.0,-51.0,49.0,55.0,0,0,0,0,0,1,0,0,0
2020-12-03 13:00:00,113,168.0,0.0,0.0,0.85,1013.7,34.17,16.093,21.88,30.59,266.0,1.0,2.0,-47.0,45.0,-51.0,51.0,52.0,0,0,0,0,0,1,0,0,0
2020-12-03 13:30:00,48,69.0,0.0,0.0,0.86,1013.9,36.31,16.093,21.68,31.2,426.0,1.0,4.0,-100.0,127.0,-92.0,92.0,65.0,0,0,0,0,0,1,0,0,0
2020-12-03 13:45:00,114,175.0,0.0,0.0,0.84,1013.6,37.44,16.093,22.02,32.56,397.0,2.0,3.0,-57.0,53.0,-57.0,63.0,60.0,0,0,0,0,0,1,0,0,0
2020-12-03 14:00:00,131,173.0,0.0,0.0,0.85,1013.6,37.34,16.093,22.15,32.67,392.0,2.0,3.0,-50.0,66.0,-59.0,70.0,52.0,0,0,0,0,0,1,0,0,0
2020-12-03 14:15:00,113,172.0,0.0,0.0,0.84,1013.6,38.19,16.093,22.17,32.56,170.0,2.0,3.0,-51.0,43.0,-39.0,43.0,57.0,0,0,0,0,0,1,0,0,0
2020-12-03 14:30:00,113,166.0,0.0,0.0,0.84,1013.6,39.13,16.093,22.0,32.14,321.0,2.0,3.0,-156.0,280.0,-154.0,248.0,113.0,0,0,0,0,0,1,0,0,0
2020-12-03 14:45:00,112,175.0,0.0,0.0,0.84,1013.5,39.75,16.093,21.82,32.59,200.0,3.0,4.0,-54.0,42.0,-73.0,44.0,48.0,0,0,0,0,0,1,0,0,0
2020-12-03 15:00:00,131,164.0,0.0,0.0,0.84,1013.7,39.79,16.093,21.76,32.45,352.0,3.0,6.0,-62.0,159.0,-68.0,164.0,64.0,0,0,0,0,0,1,0,0,0
2020-12-03 15:15:00,46,262.0,0.0,0.0,0.83,1013.6,40.5,16.093,21.97,33.66,244.0,5.0,6.0,-42.0,53.0,-51.0,44.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-03 15:30:00,31,269.0,0.0,0.0,0.82,1013.5,41.09,16.093,22.03,33.11,379.0,4.0,6.0,-84.0,126.0,-106.0,130.0,84.0,0,0,0,0,0,1,0,0,0
2020-12-03 15:45:00,54,282.0,0.0,0.0,0.8,1013.5,39.75,16.093,22.0,33.05,631.0,4.0,6.0,-117.0,301.0,-124.0,223.0,75.0,0,0,0,0,0,1,0,0,0
2020-12-03 16:00:00,48,262.0,0.0,0.0,0.78,1013.2,43.73,16.093,21.98,32.59,503.0,3.0,10.0,-154.0,298.0,-130.0,164.0,88.0,0,0,0,0,0,1,0,0,0
2020-12-03 16:15:00,29,249.0,0.0,0.0,0.78,1013.2,44.19,16.093,21.87,32.76,337.0,5.0,9.0,-96.0,323.0,-94.0,273.0,101.0,0,0,0,0,0,1,0,0,0
2020-12-03 16:30:00,25,291.0,0.0,0.0,0.77,1013.1,44.49,16.093,21.93,32.42,317.0,4.0,8.0,-48.0,44.0,-50.0,53.0,50.0,0,0,0,0,0,1,0,0,0
2020-12-03 16:45:00,57,277.0,0.0,0.0,0.77,1012.9,43.96,16.093,21.79,32.44,341.0,3.0,6.0,-79.0,332.0,-86.0,258.0,102.0,0,0,0,0,0,1,0,0,0
2020-12-03 17:00:00,67,274.0,0.0,0.0,0.77,1012.7,43.46,16.093,21.79,33.81,345.0,3.0,5.0,-52.0,106.0,-54.0,118.0,73.0,0,0,0,0,0,1,0,0,0
2020-12-03 17:15:00,110,173.0,0.0,0.0,0.77,1012.6,43.89,16.093,21.86,34.37,469.0,3.0,8.0,-57.0,52.0,-76.0,58.0,61.0,0,0,0,0,0,1,0,0,0
2020-12-03 17:30:00,120,164.0,0.0,0.0,0.76,1012.5,44.48,16.093,21.81,34.62,320.0,6.0,10.0,-140.0,288.0,-143.0,212.0,93.0,0,0,0,0,0,1,0,0,0
2020-12-03 17:45:00,111,173.0,0.0,0.0,0.76,1012.6,46.47,16.093,21.84,34.69,480.0,6.0,19.0,-51.0,44.0,-48.0,53.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-03 18:00:00,61,291.0,0.0,0.0,0.75,1012.5,46.67,16.093,21.67,34.83,23.0,4.0,19.0,-45.0,50.0,-46.0,50.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-03 18:15:00,56,286.0,0.0,0.0,0.75,1012.4,46.52,16.093,21.84,35.4,361.0,2.0,5.0,-143.0,312.0,-136.0,215.0,129.0,0,0,0,0,0,1,0,0,0
2020-12-03 18:30:00,213,250.0,0.0,0.0,0.76,1012.3,46.12,16.093,22.05,35.22,35.0,2.0,4.0,-41.0,48.0,-43.0,43.0,51.0,0,0,0,0,0,1,0,0,0
2020-12-03 18:45:00,248,164.0,0.0,0.0,0.76,1012.3,45.12,16.093,21.99,34.4,235.0,3.0,5.0,-44.0,43.0,-52.0,51.0,59.0,0,0,0,0,0,1,0,0,0
2020-12-03 19:00:00,120,164.0,0.0,0.0,0.75,1012.3,44.55,16.093,21.81,34.68,22.0,5.0,14.0,-50.0,49.0,-49.0,51.0,52.0,0,0,0,0,0,1,0,0,0
2020-12-03 19:15:00,171,243.0,0.0,0.0,0.76,1012.3,44.17,16.093,21.65,35.04,22.0,3.0,4.0,-45.0,49.0,-47.0,44.0,53.0,0,0,0,0,0,1,0,0,0
2020-12-03 19:30:00,171,242.0,0.0,0.0,0.76,1012.4,43.74,16.093,21.77,35.19,25.0,1.0,3.0,-47.0,48.0,-51.0,46.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-03 19:45:00,136,243.0,0.0,0.0,0.74,1012.5,42.96,16.093,21.98,34.7,249.0,1.0,3.0,-49.0,46.0,-51.0,54.0,65.0,0,0,0,0,0,1,0,0,0
2020-12-03 20:00:00,78,243.0,0.0,0.0,0.75,1012.6,42.5,16.093,21.97,33.96,247.0,1.0,2.0,-46.0,52.0,-61.0,50.0,51.0,0,0,0,0,0,1,0,0,0
2020-12-03 20:15:00,70,241.0,0.0,0.0,0.75,1012.3,41.61,16.093,21.89,34.03,282.0,1.0,2.0,-76.0,115.0,-70.0,118.0,67.0,0,0,0,0,0,1,0,0,0
2020-12-03 20:30:00,35,233.0,0.0,0.0,0.75,1012.3,40.78,16.093,21.78,34.16,413.0,1.0,1.0,-47.0,54.0,-48.0,58.0,60.0,0,0,0,0,0,1,0,0,0
2020-12-03 20:45:00,0,0.0,0.0514,0.04,0.77,1012.6,37.77,16.093,21.66,34.44,325.0,0.0,1.0,-140.0,232.0,-111.0,112.0,51.0,0,0,0,0,0,1,0,0,0
2020-12-03 21:00:00,0,0.0,0.0581,1.0,0.8,1012.9,36.28,16.093,21.82,34.82,299.0,0.0,0.0,-48.0,47.0,-63.0,49.0,54.0,0,1,0,0,0,0,0,0,0
2020-12-03 21:15:00,7,203.0,0.0,0.0,0.8,1012.9,36.07,16.093,22.09,34.56,23.0,0.0,0.0,-45.0,53.0,-47.0,42.0,50.0,0,0,0,0,0,1,0,0,0
2020-12-03 21:30:00,4,175.0,0.0,0.0,0.8,1012.9,36.15,16.093,22.05,33.88,276.0,0.0,2.0,-97.0,106.0,-168.0,184.0,112.0,0,0,0,0,0,1,0,0,0
2020-12-03 21:45:00,12,155.0,0.0,0.0,0.79,1012.9,41.28,16.093,21.94,34.13,304.0,2.0,2.0,-86.0,137.0,-106.0,111.0,64.0,0,0,0,0,0,1,0,0,0
2020-12-03 22:00:00,9,173.0,0.0,0.0,0.8,1012.9,41.18,16.093,21.96,34.26,349.0,1.0,2.0,-102.0,346.0,-94.0,239.0,93.0,0,0,0,0,0,1,0,0,0
2020-12-03 22:15:00,14,179.0,0.0,0.0,0.8,1012.7,38.99,16.093,21.9,34.29,304.0,2.0,2.0,-49.0,45.0,-49.0,46.0,52.0,0,0,0,0,0,1,0,0,0
2020-12-03 22:30:00,22,167.0,0.0,0.0,0.8,1012.7,38.52,16.093,21.71,34.12,463.0,2.0,2.0,-42.0,42.0,-46.0,44.0,51.0,0,0,0,0,0,1,0,0,0
2020-12-03 22:45:00,30,149.0,0.0,0.0,0.8,1012.8,42.07,16.093,21.64,34.24,94.0,2.0,2.0,-54.0,46.0,-48.0,49.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-03 23:00:00,25,157.0,0.0,0.0,0.8,1012.7,41.88,16.093,21.85,35.11,448.0,1.0,3.0,-90.0,204.0,-80.0,221.0,96.0,0,0,0,0,0,1,0,0,0
2020-12-03 23:15:00,30,254.0,0.0,0.0,0.8,1012.7,42.19,16.093,22.27,34.76,332.0,3.0,3.0,-42.0,57.0,-61.0,44.0,49.0,0,0,0,0,0,1,0,0,0
2020-12-03 23:30:00,14,238.0,0.0,0.0,0.8,1012.8,42.42,16.093,22.39,34.08,530.0,2.0,3.0,-53.0,52.0,-57.0,47.0,62.0,0,0,0,0,0,1,0,0,0
2020-12-03 23:45:00,0,0.0,0.0819,1.0,0.79,1012.8,42.61,16.093,22.33,34.74,439.0,2.0,3.0,-121.0,258.0,-137.0,235.0,175.0,0,1,0,0,0,0,0,0,0
2020-12-04 00:00:00,0,0.0,0.1042,1.0,0.79,1012.7,40.74,16.093,22.38,35.14,374.0,1.0,3.0,-185.0,193.0,-154.0,133.0,78.0,0,1,0,0,0,0,0,0,0
2020-12-04 00:30:00,0,0.0,0.1005,1.0,0.79,1012.6,40.22,16.093,22.35,35.0,418.0,2.0,3.0,-44.0,48.0,-55.0,51.0,50.0,0,1,0,0,0,0,0,0,0
2020-12-04 00:45:00,8,161.0,0.0,0.0,0.78,1012.6,39.71,16.093,22.03,34.95,458.0,2.0,3.0,-73.0,133.0,-97.0,189.0,90.0,0,0,0,0,0,1,0,0,0
2020-12-04 01:00:00,21,201.0,0.0,0.0,0.78,1012.6,39.08,16.093,21.9,34.72,24.0,3.0,3.0,-46.0,45.0,-55.0,51.0,66.0,0,0,0,0,0,1,0,0,0
2020-12-04 01:15:00,11,218.0,0.0,0.0,0.77,1012.7,38.26,16.093,21.72,34.89,382.0,2.0,3.0,-46.0,57.0,-58.0,58.0,55.0,0,0,0,0,0,1,0,0,0
2020-12-04 01:30:00,13,288.0,0.0,0.0,0.77,1012.5,39.02,16.093,21.83,35.48,29.0,3.0,3.0,-47.0,48.0,-43.0,45.0,55.0,0,0,0,0,0,1,0,0,0
2020-12-04 01:45:00,12,190.0,0.0,0.0,0.8,1012.7,37.86,16.093,22.15,35.55,379.0,2.0,3.0,-52.0,60.0,-59.0,74.0,62.0,0,0,0,0,0,1,0,0,0
2020-12-04 02:00:00,6,206.0,0.0,0.0,0.8,1012.5,34.38,16.093,22.27,35.02,428.0,2.0,3.0,-149.0,163.0,-141.0,126.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-04 02:15:00,5,176.0,0.0,0.0,0.8,1012.5,33.44,16.093,22.29,34.72,24.0,2.0,2.0,-44.0,44.0,-43.0,41.0,44.0,0,0,0,0,0,1,0,0,0
2020-12-04 02:30:00,0,0.0,0.0,0.0,0.8,1012.3,32.68,16.093,22.09,34.53,24.0,2.0,2.0,-51.0,45.0,-50.0,50.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-04 03:00:00,5,150.0,0.0,0.0,0.79,1012.2,31.65,16.093,21.85,34.4,319.0,2.0,2.0,-50.0,54.0,-68.0,72.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-04 03:15:00,0,0.0,0.0629,0.96,0.79,1012.1,31.1,16.093,21.66,34.27,27.0,2.0,2.0,-51.0,56.0,-56.0,55.0,61.0,0,1,0,0,0,0,0,0,0
2020-12-04 03:30:00,0,0.0,0.0,0.0,0.8,1012.0,30.67,16.093,21.91,34.68,423.0,1.0,2.0,-72.0,150.0,-88.0,158.0,64.0,0,0,0,0,0,1,0,0,0
2020-12-04 03:45:00,7,139.0,0.0,0.0,0.78,1012.0,30.33,16.093,22.0,33.68,23.0,2.0,2.0,-54.0,42.0,-46.0,49.0,48.0,0,0,0,0,0,1,0,0,0
2020-12-04 04:00:00,27,184.0,0.0,0.0,0.76,1011.9,30.82,16.093,21.93,33.19,233.0,2.0,2.0,-48.0,52.0,-59.0,67.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-04 04:30:00,36,178.0,0.0,0.0,0.75,1011.6,29.42,16.093,21.77,33.42,295.0,0.0,2.0,-49.0,61.0,-66.0,49.0,53.0,0,0,0,0,0,1,0,0,0
2020-12-04 04:45:00,31,191.0,0.0,0.0,0.75,1011.5,28.83,15.584000000000001,21.84,33.45,24.0,0.0,0.0,-53.0,53.0,-53.0,52.0,67.0,0,0,0,0,0,1,0,0,0
2020-12-04 05:00:00,28,179.0,0.0,0.0,0.75,1011.3,28.32,14.979000000000001,22.0,33.35,23.0,0.0,0.0,-49.0,47.0,-53.0,49.0,60.0,0,0,0,0,0,1,0,0,0
2020-12-04 05:15:00,27,179.0,0.0,0.0,0.75,1011.1,27.57,14.530999999999999,22.0,32.49,28.0,0.0,0.0,-53.0,47.0,-50.0,49.0,59.0,0,0,0,0,0,1,0,0,0
2020-12-04 05:30:00,15,244.0,0.0,0.0,0.75,1011.0,27.17,14.027999999999999,21.93,32.41,24.0,0.0,0.0,-49.0,45.0,-48.0,42.0,51.0,0,0,0,0,0,1,0,0,0
2020-12-04 07:00:00,2,215.0,0.0,0.0,0.77,1010.7,28.22,14.515,21.91,32.09,24.0,0.0,0.0,-62.0,48.0,-63.0,49.0,53.0,0,0,0,0,0,1,0,0,0
2020-12-04 07:30:00,10,183.0,0.0,0.0,0.78,1010.7,30.81,14.502,21.69,32.22,27.0,0.0,0.0,-53.0,50.0,-60.0,60.0,65.0,0,0,0,0,0,1,0,0,0
2020-12-04 07:45:00,7,177.0,0.0,0.0,0.77,1010.7,30.96,14.360999999999999,21.86,32.69,28.0,0.0,0.0,-50.0,47.0,-51.0,53.0,59.0,0,0,0,0,0,1,0,0,0
2020-12-04 08:00:00,2,170.0,0.0,0.0,0.78,1010.6,31.67,14.169,21.96,32.23,27.0,0.0,0.0,-47.0,50.0,-55.0,67.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-04 08:30:00,2,170.0,0.0,0.0,0.79,1010.6,32.74,12.537,21.92,32.05,28.0,0.0,0.0,-52.0,49.0,-52.0,47.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-04 09:00:00,13,210.0,0.0,0.0,0.83,1010.6,35.72,11.217,21.69,32.32,24.0,0.0,0.0,-49.0,59.0,-59.0,55.0,74.0,0,0,0,0,0,1,0,0,0
2020-12-04 09:15:00,6,177.0,0.0,0.0,0.84,1010.6,34.71,11.08,21.87,32.92,21.0,0.0,0.0,-53.0,58.0,-50.0,55.0,54.0,0,0,0,0,0,1,0,0,0
2020-12-04 09:30:00,8,178.0,0.0,0.0,0.84,1010.5,33.17,11.009,22.04,32.33,25.0,0.0,0.0,-51.0,49.0,-51.0,52.0,53.0,0,0,0,0,0,1,0,0,0
2020-12-04 10:00:00,12,179.0,0.0,0.0,0.86,1010.3,30.87,10.96,21.96,32.12,24.0,0.0,0.0,-52.0,48.0,-51.0,49.0,59.0,0,0,0,0,0,1,0,0,0
2020-12-04 10:30:00,5,186.0,0.0572,0.42,0.87,1010.2,32.39,11.289000000000001,21.77,32.39,29.0,0.0,0.0,-52.0,54.0,-55.0,58.0,64.0,0,0,0,0,0,0,0,1,0
2020-12-04 10:45:00,0,0.0,0.069,0.63,0.87,1010.2,32.8,11.152000000000001,21.91,32.82,25.0,0.0,0.0,-50.0,46.0,-51.0,52.0,56.0,0,0,0,0,0,0,0,1,0
2020-12-04 11:00:00,0,0.0,0.0961,1.0,0.88,1010.1,33.51,11.423,21.94,32.39,27.0,0.0,0.0,-54.0,52.0,-50.0,60.0,69.0,0,1,0,0,0,0,0,0,0
2020-12-04 11:15:00,2,170.0,0.0,0.0,0.88,1010.0,33.7,11.509,21.89,32.27,189.0,0.0,0.0,-48.0,48.0,-57.0,50.0,49.0,0,0,0,0,0,1,0,0,0
2020-12-04 11:30:00,14,142.0,0.0,0.0,0.88,1010.0,33.8,11.508,21.82,33.1,305.0,0.0,2.0,-47.0,49.0,-53.0,49.0,50.0,0,0,0,0,0,1,0,0,0
2020-12-04 11:45:00,31,110.0,0.0,0.0,0.89,1010.1,33.9,11.49,21.92,33.65,179.0,2.0,2.0,-48.0,50.0,-50.0,52.0,52.0,0,0,0,0,0,1,0,0,0
2020-12-04 12:00:00,40,114.0,0.0,0.0,0.9,1010.2,33.85,11.741,21.89,33.56,191.0,2.0,3.0,-48.0,41.0,-50.0,47.0,63.0,0,0,0,0,0,1,0,0,0
2020-12-04 12:15:00,42,174.0,0.0,0.0,0.9,1010.1,34.02,12.196,21.81,34.13,394.0,2.0,3.0,-51.0,44.0,-58.0,54.0,58.0,0,0,0,0,0,1,0,0,0
2020-12-04 12:30:00,39,191.0,0.0,0.0,0.91,1010.1,34.14,12.242,21.83,34.05,30.0,3.0,3.0,-48.0,45.0,-51.0,46.0,64.0,0,0,0,0,0,1,0,0,0
2020-12-04 12:45:00,40,167.0,0.0,0.0,0.91,1010.1,34.26,11.864,21.68,33.91,202.0,2.0,3.0,-98.0,164.0,-85.0,98.0,60.0,0,0,0,0,0,1,0,0,0
2020-12-04 13:00:00,40,149.0,0.0,0.0,0.92,1010.1,34.44,11.845999999999998,21.92,34.51,326.0,3.0,3.0,-50.0,53.0,-53.0,51.0,58.0,0,0,0,0,0,1,0,0,0
2020-12-04 13:15:00,44,147.0,0.0,0.0,0.92,1010.2,34.74,10.991,21.97,34.2,22.0,3.0,3.0,-46.0,44.0,-46.0,48.0,56.0,0,0,0,0,0,1,0,0,0
2020-12-04 13:30:00,37,219.0,0.0,0.0,0.92,1010.4,35.49,10.277000000000001,21.92,33.9,22.0,3.0,3.0,-46.0,45.0,-46.0,43.0,59.0,0,0,0,0,0,1,0,0,0
2020-12-04 13:45:00,13,223.0,0.0,0.0,0.92,1010.4,35.72,11.014000000000001,21.83,33.98,165.0,3.0,4.0,-48.0,44.0,-49.0,44.0,52.0,0,0,0,0,0,1,0,0,0
2020-12-04 14:00:00,0,0.0,0.0654,0.69,0.91,1010.3,35.32,12.364,21.7,34.36,301.0,3.0,8.0,-50.0,46.0,-52.0,48.0,60.0,0,1,0,0,0,0,0,0,0
2020-12-04 14:15:00,7,61.0,0.0557,0.05,0.9,1010.3,35.37,12.876,21.96,35.34,369.0,4.0,8.0,-168.0,226.0,-157.0,222.0,129.0,0,0,0,0,0,1,0,0,0
2020-12-04 14:30:00,6,242.0,0.0,0.0,0.9,1010.2,35.26,13.350999999999999,22.2,34.79,266.0,4.0,5.0,-46.0,52.0,-51.0,61.0,49.0,0,0,0,0,0,1,0,0,0
2020-12-04 15:00:00,7,264.0,0.0539,0.01,0.91,1010.2,33.53,14.109000000000002,22.23,34.31,225.0,4.0,7.0,-126.0,293.0,-118.0,253.0,123.0,0,0,0,0,0,1,0,0,0
2020-12-04 15:15:00,30,193.0,0.0,0.0,0.9,1010.1,33.26,14.502,21.95,34.38,278.0,4.0,6.0,-51.0,52.0,-49.0,58.0,55.0,0,0,0,0,0,1,0,0,0
2020-12-04 15:30:00,30,179.0,0.0,0.0,0.9,1010.0,32.99,14.864,21.82,34.94,234.0,4.0,6.0,-48.0,51.0,-68.0,54.0,62.0,0,0,0,0,0,1,0,0,0
